"","k__Bacteria","g__Bifidobacterium","g__Cellulomonas","g__Collinsella","g__Adlercreutzia","g__Eggerthella","g__Gordonibacter","p__Bacteroidetes","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","g__Mediterranea","g__Barnesiella","g__Butyricimonas","g__Odoribacter","f__Prevotellaceae","g__Paraprevotella","g__Prevotella","g__Prevotellamassilia","f__Rikenellaceae","g__Alistipes","g__Parabacteroides","g__Tannerella","p__Firmicutes","g__Enterococcus","g__Lactobacillus","g__Streptococcus","o__Clostridiales","g__Flavonifractor","g__Intestinimonas","g__Pseudoflavonifractor","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Emergencia","g__Eubacterium","f__Lachnospiraceae","g__Anaerostipes","g__Blautia","g__Butyrivibrio","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Fusicatenibacter","g__Lachnoclostridium","g__Roseburia","g__Tyzzerella","g__Oscillibacter","g__Clostridioides","f__Ruminococcaceae","g__Anaeromassilibacillus","g__Anaerotruncus","g__Angelakisella","g__Faecalibacterium","g__Gemmiger","g__Negativibacillus","g__Neglecta","g__Phocea","g__Provencibacterium","g__Ruminiclostridium","g__Ruminococcus","g__Ruthenibacterium","g__Subdoligranulum","f__Erysipelotrichaceae","g__Faecalitalea","g__Holdemania","g__Acidaminococcus","g__Phascolarctobacterium","g__Dialister","o__Burkholderiales","f__Comamonadaceae","g__Dakarella","g__Parasutterella","g__Sutterella","g__Bilophila","g__Desulfovibrio","g__Campylobacter","f__Enterobacteriaceae","g__Escherichia","g__Haemophilus","g__Akkermansia"
"MCT.f.0326",1.02466056560972,2.95364165256458,-3.21666618696103,1.5818753920076,-0.180111918886785,-1.71258879018476,-3.39898774375499,-0.745745779147771,5.04812627207388,0.702001361185784,7.39400293509885,0.217321017524115,1.87298564745345,2.58091016698153,2.80960228234164,-2.36936832657383,4.0191930789718,-0.164238569730495,-3.6221312950692,2.15164355140704,6.98024939833332,4.33819233407964,0.103562132167457,1.79950928751084,-0.947982645642667,0.787632094576286,-0.237741031723421,3.28362198124227,-0.897551792015775,0.4805120699676,0.314584322949322,0.333908595775725,1.46392063831181,-2.61053038339072,-1.96390321846566,1.91026956283139,2.84905513075344,-2.11805389829292,2.44049044635511,-2.30037545508688,1.56943570153196,0.319450512600495,-0.0525985985878252,2.00188621111814,0.496905879743277,1.96230442195444,-0.897551792015775,1.06921658715995,-1.78954983132089,1.35287682138391,-1.07660002346476,-1.20176316641877,0.0791706790432981,4.02386402584379,2.32655622268273,-0.508615985858821,-1.67622114601388,-1.7503291181676,-2.61053038339072,2.28323055298537,1.88116565216538,-1.48206513157292,0.338681874528383,-1.83037182584114,-1.64112982620261,-1.42490671773298,-4.31527847562914,-3.39898774375499,-4.68044232205939,-1.83037182584114,-1.67622114601388,-4.77138316895101,-3.21666618696103,-0.914081093966985,1.59822453000913,-4.57156378865144,-4.31527847562914,-1.17978425969999,-0.759930414139727,-4.31527847562914,3.6290363676181
"MCT.f.0327",0.919770684866672,3.26471505169986,-3.21379459050871,2.18074163377987,-0.0525478784771453,-1.35749660014308,-1.77871006521939,-1.03904286902455,4.58996707704488,0.132594554658451,6.73710121942241,-0.51916740973864,1.57035825100782,2.40515594863079,2.47993754829399,-3.03147303371476,2.87070482256646,-0.815899317710339,-4.75048814997534,1.96461247936677,6.67755965020415,4.01168688227358,-0.51916740973864,2.08051475464179,-0.696098117897719,0.089422382793242,-0.345895688464604,3.57066247212893,-0.178841603801437,0.966727667954443,0.76401615545744,0.258171862041653,2.16333395646362,-0.696098117897719,-1.29687197832665,2.04057088851014,2.87024913789237,-1.32672494147633,2.59914119804401,-2.74379096126297,1.53113753785454,-0.188503514713174,0.542743512079041,1.39536761674892,0.733595558756728,1.68851282670192,0.226623504306727,0.561262559846279,-1.29687197832665,2.30446119640459,-0.380581246452494,-1.73219004958449,0.509486290322559,3.78453238665781,1.46090165812799,0.036579901418862,-1.77871006521939,-1.64517867259486,-1.93286074504665,2.00656123456962,1.89457219208088,-0.392415704099496,0.733595558756728,-1.08556288465944,-1.2397135644867,-0.416513255678557,-4.8250491452376,-4.13008532238286,-4.77364656713859,-1.99001915888659,-3.03147303371476,-4.97102490379526,-4.13008532238286,-1.42203512128065,1.55689003395696,-5.07479535694259,-4.47790973699832,-0.762789492396391,0.632088612414891,-5.17817080272399,2.41166591737202
"MCT.f.0329",1.51250327907871,3.14565771813012,-3.24681758673664,1.54621433642102,1.22672415677301,-1.63737967430254,-2.5536704061767,-0.631857808700444,4.88755222705226,0.0972213810855647,6.92464665622661,-0.0687637563886963,1.52386703772902,2.1766629227654,1.77046225007828,-3.24681758673664,2.2839333780327,-1.12655405053655,-4.13020967812991,1.81998797882667,7.13520997294251,4.6721749014286,-0.56124024148649,2.19415608021292,-0.433406869976606,-0.125922170228645,-0.453609577294125,3.67385391751204,-0.251085313182651,0.819356098518762,0.947874949319741,1.27134122226182,1.51250327907871,-2.04284478241071,-1.70637254578949,2.60250719321022,3.37325561979371,-2.14820529806853,2.66126535143229,-2.39951972634944,1.2893597277645,0.506600388514866,-0.0016244535510678,1.37159782600147,0.574551050423373,2.46471257471039,-0.516788478915657,1.06621617645029,-1.78048051794321,1.98071959775035,-0.302378607570201,-1.16737604505681,0.249689974729838,5.08340324967021,2.67476083290717,-0.474228864496861,-1.40099089623831,-1.94753460260638,-1.94753460260638,2.55731286175384,2.21134848075329,-0.631857808700444,0.784468839518322,-1.63737967430254,-0.656550421290815,-0.944232493742596,-4.14426513142352,-4.21968034989039,-5.18515576381605,-2.39951972634944,-3.65228269484481,-4.54178581239003,-4.32785399221716,-0.681868229275105,1.74588000667295,-4.64019115378505,-4.16424021680985,-1.78048051794321,-2.95913551428486,-4.73824866238987,3.26838880940388
"MCT.f.0330",0.909840790538174,2.59932141064581,-3.53712698759594,1.05802130337893,-0.275782875119565,-2.96136022036972,-2.96136022036972,-0.727767998862622,4.86041655104253,-0.034620818302677,7.02033759270297,-0.188771498129935,1.72998766185943,1.90103283058545,2.39836577430696,-1.98053096735799,2.77090172560835,-0.275782875119565,-4.02376403930693,1.81776327274181,6.64185522568638,4.97458488298398,-0.62598530455268,2.16260375903354,-0.322302890754458,0.283832912815858,0.693617682068538,3.81210147082905,-1.16960075114166,0.555148007803433,0.881669913571478,0.799839895323846,1.42896521711886,-1.86274793170161,-1.57506585924983,2.51510333156179,3.41082126515724,-0.924478293108677,3.59825501712353,-1.86274793170161,2.13238998043705,1.16577416467537,-0.504624447548413,2.25719217770946,1.015201306196,2.7589515562377,-0.924478293108677,0.72751923374422,-1.49502315157629,1.73304109934632,-0.346400442333519,-0.563464947571346,0.257515604498484,4.66195583400927,2.52895396849569,-0.533611984421665,-1.16960075114166,-2.45053459660373,-2.45053459660373,2.97529609024327,2.12004414461475,-1.98053096735799,0.649557692274508,-1.35192230793562,-0.924478293108677,-0.62598530455268,-4.39195740009201,-4.25658213989041,-7.05119803122358,-1.57506585924983,-4.19546880333126,-4.41422175552529,-3.45475378616023,0.322054125636055,0.257515604498484,-5.03268375621383,-3.59874659926231,-2.11406235998251,-3.52964511461707,-3.36682532847788,3.22484840353078
"MCT.f.0331",0.767251402221731,3.42949967067007,-3.45958234304645,1.42700030237983,-0.368539889688133,-2.36097005437834,-3.5810958480669,-0.463850069492457,4.83446729705558,0.324607290871813,7.11410356867122,-0.182437610054272,1.88514139631574,1.46767134211076,1.99145611051925,-3.05411723493828,3.55657880977948,-0.78543369361992,-3.6425986070184,2.33190571202886,6.75243715480218,4.59779514551154,-0.391529407912831,1.98499753047984,-0.368539889688133,-0.415059905323025,0.626393969505136,3.60688462709051,-1.10820708588297,0.401147367994147,0.796030366771775,1.10476584842139,1.5838427738728,-2.36097005437834,-1.38014080136661,1.60617225027089,3.38576547580707,-2.36097005437834,3.26364895558653,-1.85014443061235,2.3056087597384,0.830877098101943,-0.220903890882068,1.77152627380814,1.06220623400259,3.23559833597071,-0.515143363880008,0.767251402221731,-2.07328798192656,1.63723064729086,-0.346067033836074,-0.127377832871244,0.0957657184429654,4.61646674780461,2.85305949564711,-0.751532141944238,-1.06168707024808,-2.20681937455108,-1.75483425080802,3.03869980642999,1.62492279961626,-1.38014080136661,0.73761960461536,-1.58778016614486,-1.31951617955018,-1.26235776571023,-4.75389979485195,-3.45958234304645,-3.98322768279191,-1.75483425080802,-4.13161070337398,-4.93026473701488,-3.05411723493828,0.953215950294187,0.421981454896989,-3.7763745113484,-4.02346840940956,-3.05411723493828,-3.97132524084287,-4.17375821375462,3.01662049306421
"MCT.f.0334",1.11636380501523,3.30368626836518,-2.67160655174294,0.925705708845509,-0.179779459110363,-2.51745587191568,-3.36475373230288,-0.774486566857056,4.78993805043731,0.290224170135373,7.29801590328573,-0.281315878329786,1.77788400839762,2.30051888759144,2.3478783576303,-2.75861792873257,4.32102588395563,-0.258673401580026,-3.36475373230288,1.9048211653795,6.48660684509712,4.19445830018499,-0.044525413174394,2.26046641985022,-0.352492156797681,1.27642689120824,-0.044525413174394,3.71274432126635,-0.774486566857056,0.684128455842461,0.916531332569468,0.181024878170381,1.45283604163644,-1.51892704180455,-1.51892704180455,2.95721288443981,3.05088863184542,-1.82430869135573,2.75737351332514,-2.32329985747472,2.35391735484707,0.506447278605009,0.255132850324103,0.911912386713173,0.985524204056419,2.41186606630558,-0.456032835738521,1.16784576085037,-1.14918001629847,1.85470078581943,-0.725696402687624,-1.09607019098452,0.441908757467438,4.57428624317947,1.49892714883671,-0.474381974406717,-1.93763737666274,-1.57299426307483,-2.26614144363477,2.68968561396649,1.70415046991735,-1.18622128797882,0.44928886476506,-1.16752915496666,-1.16752915496666,-1.02937881648585,-4.05790091286283,-3.54707528909684,-5.27793658932647,-1.37232356761268,-5.59762269744244,-6.95676291204705,-4.50938295698082,0.372915885980486,0.888492112505075,-4.68581036637396,-3.77021884041105,-2.95928862419472,-1.75531581986878,-3.77021884041105,3.68782313121799
"MCT.f.0335",1.08593351779401,3.06246376593475,-3.32230895901077,0.90452478625741,-0.260086944187945,-2.14365396266912,-3.00385522789223,-0.767021512460969,4.89990896245954,0.503611347363965,7.42798526186893,-0.418143878982269,1.71707574837147,2.11304925979807,2.38853188001288,-2.76269317107535,3.31347354122477,-0.445923443089345,-4.70860332013066,1.3038885941694,6.47601250341011,4.28916245188055,-0.277786521287346,2.19111978715421,-0.326576685456778,1.38270656194704,-0.377869979844329,3.69216840826833,-0.796580314702514,0.709716838812073,0.846292373817824,0.257731715069016,1.51892100355808,-2.22369667034266,-1.43145858713848,2.79798845994018,3.00316944824285,-1.79083258804638,2.78804911803762,-2.1828746758224,2.13407996210776,0.731647542306043,-0.176003826977404,0.855917087192034,1.02796897734853,3.17747808164508,-0.425016758270031,1.27910417809961,-1.61756086677234,1.77755746881343,-0.728921666228699,-0.339155467663638,0.211377605697465,4.71232207391234,2.61390711386673,-1.12508438167455,-1.90524293922413,-1.6881784339863,-1.90524293922413,2.76984897965486,2.26914433067151,-1.34130749014419,0.467546412443169,-1.46992486796628,-0.692220299378271,-0.90194083036034,-4.3031382120225,-3.32230895901077,-4.90376090972212,-1.87538997607444,-5.0192900086016,-6.93108364434845,-3.7923125882565,0.51445156191683,0.650338668233812,-4.80326849128412,-3.20452592335439,-2.40601822713661,-1.55160289898055,-4.01545613957071,3.81774780907034
"MCT.f.0336",1.57819483537922,3.40337467287295,-4.18664532788391,1.56129302457662,0.580463771564894,-2.10511357368526,-2.69290023858738,-1.00650128501715,4.56930751648039,-0.0828304458453701,6.66063963882891,-0.613458696907541,1.7402946826609,1.92222027825388,1.70401500858026,-3.98275997793548,2.36969479443959,-1.04424161299999,-5.83702769978737,0.868145844016675,6.67841887740963,3.56208175397309,-0.775977626405315,2.5067011550215,0.0796884836524048,1.12261186645993,0.0543706756681149,3.91239768236083,-0.664751991295091,0.901668536055319,1.56129302457662,1.10930790083356,1.66636940896389,-0.746990089532063,-0.664751991295091,3.36669013756821,3.38014429551303,-2.69290023858738,2.4843787995836,-1.99975305802743,2.40696618923682,1.36408853709096,0.230261342131779,1.40144432363472,1.24673793387374,2.78356331334413,0.0283951892648543,1.33601651831227,-1.35789917185504,2.37348507061337,-0.613458696907541,-0.970133640846273,0.541848935437114,5.18813083775157,2.98931805815298,-0.935042321035003,-1.81743150123348,-1.99975305802743,-1.99975305802743,2.66274219457993,2.50890622757982,-0.431137140113586,1.11376225118294,-1.21129569766316,-0.564668532738108,-0.746990089532063,-4.93857799626173,-4.13654828900004,-4.46804564428609,-3.60919097046153,-4.31633922714335,-5.16419081441203,-5.15780498765841,-0.86835094653633,0.116502456775121,-4.42464928368431,-3.60919097046153,-2.69290023858738,-0.691420238377252,-4.42297231255567,2.60841263694046
"MCT.f.0337",1.22297543652696,3.52556052952101,-4.38627462506792,1.78550243466984,0.636208659525586,-2.2633797534755,-1.97569768102372,-0.653941841041402,4.66760365162584,-0.143116217275411,6.62332892149154,-0.444221310059333,1.85294371546537,1.56526164301359,1.66844587924882,-3.36199204214361,2.39216663983766,-0.653941841041402,-4.36964245369676,1.35650682915148,7.01095211504758,3.54626311188018,-0.589403319903831,2.3937501714433,-0.204991620993499,0.827662699882813,-0.066155176139283,3.81119970034299,-0.391577576573911,0.90770540755635,1.14886746437324,0.663359648591537,1.9186703891657,-1.85791464536734,-0.919645006774408,2.91182791591043,3.10103741477706,-3.36199204214361,2.49594111233985,-1.57023257291556,2.67707148376365,0.765142342901479,0.301569603986034,1.62503338631351,1.15434693013786,2.23085887180531,-0.722934712528354,0.698450968402807,-0.759302356699228,2.08904641142209,-0.722934712528354,-1.11070024353712,0.654390978608777,5.0737741505769,2.6994648767844,-0.759302356699228,-1.28255050046378,-1.4160818930883,-2.44570131026946,2.27458168281914,2.50589144319302,-0.759302356699228,0.988285894215689,-0.797042684682075,-0.558631661237077,-0.687843392717083,-3.90545678661343,-4.24663911668556,-4.80477984084459,-2.95652693403545,-3.89309431232592,-4.71312819953934,-4.49376036703864,-0.759302356699228,0.466649354345483,-4.80232469172954,-3.36199204214361,-2.95652693403545,-2.66884486158367,-4.18116001617591,2.7416844955713
"MCT.f.0338",0.760865439145113,2.7794653215687,-3.73225354812752,1.20715254177353,0.290861809899377,-2.26303771137557,-3.11033557176278,-0.598029947786663,4.84485565372507,0.323651632722368,7.2170789484692,-0.625428921974778,1.9135449490835,1.80720929926747,2.34498554359492,-2.26303771137557,3.09825445433385,-0.712440298964407,-4.35413519014498,1.8958453719841,6.71354945398377,4.15322760871874,-0.545386214301241,2.2159211634745,-0.49537579372658,0.955838113492626,0.147760966258704,3.62425608821017,-0.950851322409406,0.725526072699804,0.944343734066891,1.25488394459472,1.64898529405257,-2.26303771137557,-1.81105258763252,2.86177624682939,3.02233914389673,-2.26303771137557,2.15235461714211,-3.51580067987094,1.95225946126419,0.312840716618153,-0.402285370660568,1.52115192254269,0.859956341789344,2.6590265485394,-0.950851322409406,1.01679881328231,-2.26303771137557,1.80476729561191,-0.358800258720829,-0.913110994426559,0.323651632722368,4.82858554711993,2.73224219463749,-0.25770414184946,-2.01172328309467,-1.72404121064289,-1.56989053081563,2.31901005719166,2.31461444571862,-2.01172328309467,0.527250587963608,-1.2132155868769,-1.03089403008294,-0.774960655945741,-4.313808892908,-3.11033557176278,-5.08690382734399,-1.37573451637467,-4.05866547336156,-4.33012777061216,-3.51580067987094,0.84729794491742,0.611333705174149,-5.34628767422212,-3.79278411970637,-1.64399850296935,-3.6618840707905,-1.90636276743684,3.59285254147808
"MCT.f.0340",0.98638541193536,3.25219125342611,-3.524834131026,1.50275121607697,0.154401786521199,-3.26091455947529,-2.30945145406897,-0.700013541634869,4.68791598360286,0.11091667458146,7.14157764843717,-0.805374057292695,1.3148894789074,1.4222479972279,1.81364252143912,-2.08630790275476,3.29266736681073,-0.56025159925971,-4.67906001105583,2.02128188621736,6.42466598884756,3.99682383287905,-0.862532471132644,1.86493581582667,-0.923157092949078,0.216277190239287,-0.98769561408665,3.51433381298193,-0.651223377465437,0.868602376278977,1.01378438612347,1.04045263320564,1.61252188221235,-1.61630427350902,-1.39316072219481,1.12453575041618,2.83513181253703,-3.00259863462891,2.32284739930738,-2.30945145406897,1.59252121550568,-0.261758610703713,0.132895581300235,1.60257155135918,0.746905441301457,2.4801214549169,-0.476869990320659,1.3856585497956,-1.9039863459608,1.73797618836538,-0.11222687673275,-0.805374057292695,0.493908926837566,4.59580069469505,2.86528485070771,-0.517691984840914,-3.27110812818944,-1.21083916540086,-2.08630790275476,1.92465505052829,1.32153402162606,-1.29785054239049,0.274546098363262,-1.13079645772732,-1.21083916540086,-0.39990894918453,-3.00259863462891,-3.47797646480584,-4.3650615427575,-1.29785054239049,-3.36923710380001,-4.04813667755717,-3.18523967512268,1.18705610739751,0.255497903392568,-3.81298207560482,-3.74535318011313,-1.39316072219481,-2.30945145406897,-3.00259863462891,4.2348200390451
"MCT.f.0341",0.786349457218706,-2.5635546300559,-3.77731441018228,-1.05947723327962,-0.0786479802678986,-0.858806537817474,-2.87139394309702,-2.67967864032333,5.2771518216935,1.20920630803874,8.30424209224825,2.58684260641552,0.614499200292047,0.504498305077718,3.14189312391936,-2.88230450320595,0.655321194812302,-0.691752453154307,-3.18022669474561,-3.59991015888801,4.66881716917108,2.94785595195285,1.4346460716133,2.24046641467736,0.177285393869302,-0.771795160827844,-0.212179372892421,3.76794721983779,0.177285393869302,0.326817127840266,-0.121207594686695,-1.46494234138779,3.44279852954583,-0.858806537817474,-0.691752453154307,1.88496174588682,3.59342435552966,-0.858806537817474,3.07657781752385,-0.858806537817474,0.480967807667524,1.39725853954168,-1.64726389818174,2.60123134386762,0.947990808775122,4.98130643860256,-0.0378259857476435,0.837642751606256,-0.212179372892421,1.59532845330377,-1.31079166156053,-0.691752453154307,-0.691752453154307,5.01459084236357,1.50547212418191,-2.5635546300559,-1.46494234138779,-1.46494234138779,-2.15808952194773,-2.15808952194773,3.59130346396052,-0.691752453154307,0.177285393869302,-0.36633005271968,-0.954116717621799,-0.121207594686695,-3.80468829925395,-3.12790977488658,0.768649880119305,-2.75432966420579,-3.41436437778315,-3.68061572905294,-3.41511486150379,-3.74160707743956,2.85698036921639,-3.96471383527718,-1.31079166156053,-1.31079166156053,0.73228223594843,0.298646250873569,-1.46494234138779
"MCT.f.0344",0.953996046302966,-1.6968957409593,-4.54980364016737,0.26084886574302,1.07047103729933,-0.24997675802297,-2.79550802962741,-1.04630817481815,5.24001372767541,1.64714322686291,7.93152977048115,2.61948064372432,-0.353160994258201,1.58651860504648,3.65417219097427,-3.48865521018735,0.443170422536975,-0.375139900976976,-3.76851653079294,-2.79550802962741,6.19490237194781,2.3621094548175,1.35553187627124,2.50405855632106,0.0228902286436699,1.43496870691928,-1.18607011719331,3.95822156171562,0.135685722789014,0.0808774862940194,0.49102644371461,-1.13727995302387,2.900746178608,-0.570884478103072,-0.814506560760822,1.08088779815759,3.18337773527372,-1.6968957409593,3.95763813112731,-2.10236084906746,0.82883290334896,1.81464969787172,-2.10236084906746,2.59584420288782,1.30299454274336,4.26152895207049,-0.444132772463928,0.58037154405046,-1.00374856039935,2.1461343929819,-0.397612756829035,0.224916856516957,-0.397612756829035,6.24199566156604,1.90269702232788,-1.78390711794893,-2.10236084906746,-1.54274506113204,-3.48865521018735,-1.98457781341108,3.4476875256467,-1.04630817481815,0.774024666853965,-0.104264946841577,-0.780605009085141,-0.397612756829035,-4.25494522472657,-4.12840843728759,0.738178535080829,-3.88997703922907,-4.29267201089804,-2.5723644783132,-4.10287930117575,-4.56039378811021,1.90269702232788,-3.72881999617397,0.0377053144288107,-1.47375218964509,-0.230558672165869,-3.08319010207919,-1.34858904669108
"MCT.f.0345",1.01669297671173,-1.74014738855991,-3.98411892197557,-0.353853027440024,0.339294153119921,-0.929217172343586,-3.36314941513718,-0.106016863535443,5.56192778742539,1.93931284363753,8.41481360739132,2.94775419502564,0.150702983312371,1.49361704880204,3.78779249540004,-3.12644174967981,0.785581255748341,-0.775066492516328,-3.6175538637424,-3.12644174967981,5.30649988928884,2.88359918300111,1.64424287478586,2.30946127982079,-0.0129264404694308,1.88085464315094,-0.929217172343586,3.94513161453173,-0.487384420064547,-0.0353992963214893,-0.130709476125814,-1.33468228045175,2.91262177622746,-0.728546476881435,-0.775066492516328,1.59651147196467,3.22182273355506,-0.60071310537155,4.32885673600348,-1.33468228045175,0.755122048263632,1.75256510193801,-2.0278294610117,3.33970297455781,0.916609518154745,4.25381403874665,-0.208671017595526,0.414517574357509,-0.82385665668576,1.63999658390441,-0.82385665668576,-0.452293100253277,-0.929217172343586,5.79921205882439,2.0993049240334,-2.21015101780565,-3.12644174967981,-1.5170038372457,-2.72097664157164,-1.87367878118444,3.13600367815655,-0.986375586183534,0.755122048263632,-0.82385665668576,-0.82385665668576,-1.04700020799997,-3.92217312145662,-3.73335152051433,0.562437704434131,-3.38981555147308,-4.27518908584904,-5.09692305523462,-4.21468379400956,-3.12644174967981,2.05252885923567,-3.93017640919871,-0.182002770513365,-1.62236435290353,-0.0129264404694308,-0.929217172343586,-1.62236435290353
"MCT.f.0346",1.21497658074992,-1.58027016538244,-4.45615226234987,-0.776774927653633,-0.448868053891343,-1.29258809293066,-4.28832036648465,-0.262968675749505,5.23974619929169,1.56818319518921,8.17121162756168,2.28954099123639,0.326800150356606,0.864971228013125,3.16234042972689,-2.27341734594239,0.00896503973413705,0.14249643235866,-3.88285525837649,-3.59517318592471,4.56090665495386,2.84297838383302,1.17973977465048,2.83091065894401,0.738844229562812,1.63593543092988,-1.34388138731821,4.48320491770181,-0.612019694577578,0.997418217856523,0.486592594090532,-1.48495998557812,2.90423784419842,-0.791812805018174,-0.838332820653066,1.45307897174285,3.40698276847891,-1.31790590091495,4.11447156462161,-1.54748034255945,1.15841700518166,2.13816809097304,-1.39794860858849,3.43413578861,1.52282062649205,4.19944401424077,-0.327507196887076,1.56675155571777,-0.470608040527749,2.57600535457015,0.0874366551756323,0.456611761878596,-0.0836277470936878,7.00313514592337,2.21371977313411,-1.6492630368694,-3.03555739798929,-0.854333161999508,-4.50155068632413,-1.03022382846317,3.61046199048566,-1.11026653613671,2.00602269995639,0.439067452227687,-0.73297230499524,-0.599440912370718,-4.64272658357265,-5.56230829631832,0.796184776178057,-4.56166884990474,-5.26509672102285,-5.42096084889251,-4.82214317128312,-2.67888245405055,2.43970998155079,-5.50268290678636,-0.0327076566664309,-2.41651818958306,-0.406756568541216,-1.22026743135104,-1.1528261505555
"MCT.f.0347",0.481899543660569,-1.17009798319233,-2.91929783800159,-0.0860844939453707,0.711687637693447,-0.839856296321751,-3.61244501856153,-0.455444597411419,5.36879660506177,1.88267192396111,8.20489057155126,2.78781242674729,0.385755683107666,1.16667847455,2.98606401005298,-2.00300710612743,0.678014422586859,1.78571768295622,-2.00300710612743,-3.20697991045337,5.49674817140969,2.83644437558533,1.46584892400854,1.90701389663004,-0.498929709351158,-0.521402565203216,-1.90769692632311,3.61121529181613,0.237702583148527,0.569605124079674,0.0511166275681144,-1.90769692632311,3.19216950150109,-1.59754199801927,-1.00975533311715,0.74426380812806,2.73669397281827,-1.82068554933348,2.98810552147996,-1.90769692632311,0.216196377927563,1.31117889854509,-2.10836762178526,2.65095324403009,0.731360403292152,4.1560882823645,-1.21454974576316,1.16246794201365,-0.938296369135003,1.62665298832653,-0.839856296321751,-0.245149188575058,-0.642030552991831,5.46012642366976,1.84926589489494,-1.66653486950622,-2.10836762178526,-1.66653486950622,-3.61244501856153,-0.316608152557203,2.92930622119335,-1.12753836877353,0.258755992346359,-0.694674286477253,-1.47237885506526,-0.476950802632382,-4.53751478417016,-4.34543746818596,0.987712625603015,-1.36115321995504,-5.72249653309282,-6.02969984759793,-3.64302874115572,-0.13120492922584,1.43741098868801,-3.98772233420118,-0.228054755215758,-0.59202013241717,1.17087135281003,-1.0474956611,-0.00152710591730771
"MCT.f.0348",1.00608829023381,-0.925433121369404,-3.41816219838256,-0.00914238949524902,-0.232285940809459,-0.394804870307234,-2.12940592569534,-0.743111564575449,4.57009441446634,0.899116170681642,7.6406835586615,1.99772845934975,-0.925433121369404,0.35550072409266,2.39599929182389,-2.73215119737198,-0.588960884748191,0.643182796544441,-2.78678163131217,-2.5348710338035,3.82210430590561,2.07528669369563,1.07604687884072,2.36669316523839,-0.00914238949524902,-1.84172385324356,-1.61858030192935,4.0339088783393,-0.0499643840155041,0.742273699188672,-0.0925239984343,-1.61858030192935,3.12112077701635,-1.14857667268361,0.104186295811754,1.48151198694888,3.48493798631362,-0.0499643840155041,3.77595592235923,0.104186295811754,0.409567945362936,1.34669276413993,-2.93393964058059,2.90754667671829,1.11578720749023,4.98319314742957,0.0678186516408794,1.14142963810357,-0.588960884748191,1.76919405940067,-0.136975761005134,-0.00914238949524902,-0.455429492123669,5.27385827294089,2.02425521368318,-1.43625874513539,-1.03079363702723,-2.7876781271641,-1.61858030192935,-0.337646456467285,3.81339344943136,-0.663068856901913,0.57864427540687,-1.43625874513539,-0.0499643840155041,-1.14857667268361,-5.32221868061347,-3.82658629263138,0.485553852340858,-2.70773373100897,-3.44242171249596,-5.56361753022028,-3.65757094722513,-2.12940592569534,2.13327395134598,-2.99568678304757,0.622129387346609,-2.94365389804098,-1.03079363702723,-0.830122941565079,-1.43625874513539
"MCT.f.0349",0.892849571641169,-1.32635391241383,-4.40832848788268,0.537726218393855,0.00864715431851428,-0.920888804305661,-2.53032671673976,-0.37084246738639,5.11323604659622,1.37164595283488,7.86317131984844,2.31778964785872,-0.10257848079171,1.00092379317059,2.79268326239865,-2.93579182484793,-0.14769891607218,-1.06398964794633,-3.62893900540787,-2.71264827353372,5.66734967870468,2.36002241148199,0.981218722091259,2.28726305719956,-0.163203102608145,-2.1248616086316,0.221208596302187,3.89048221226633,0.0473616664992045,0.522100900490774,0.262881292702755,-1.06398964794633,3.46778237308689,-1.2310437326095,-0.0735909439184578,1.20734290154361,3.1778903549843,-0.584416567684448,3.41422091058047,-0.0454200669517616,-0.0180210927636471,0.971218638756676,-2.3761760369125,2.9012094935945,0.95091337259593,5.24284696374277,-0.515423696197497,1.0940142162366,-0.65852453983817,1.59680766830533,-0.515423696197497,0.177723484362448,-0.888098981482671,5.42842499696882,2.4521377003898,-2.24264464428798,-1.43171442807165,-1.75713682850628,-2.01950109297377,-1.32635391241383,3.12915549901986,-0.795725661351655,0.283084000020274,-0.37084246738639,-0.560886070274254,-0.888098981482671,-4.2403181140005,-4.36785875606005,0.448598438497848,-3.77122848442433,-4.03151792900238,-3.98695794870892,-4.92940326270115,-1.83717953617982,2.24599172544416,-4.48554748739249,-0.537896552049556,-1.27756374824439,-1.18659197003867,0.66152043574052,-0.537896552049556
