"","g__Bacteroides","g__Alistipes","g__Faecalibacterium","g__Prevotella","o__Bacteroidales","g__Parabacteroides","g__Bifidobacterium","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","g__Sutterella","g__Paraprevotella","g__Blautia","g__Barnesiella","g__Ruminiclostridium","g__Ruminococcus","f__Rikenellaceae","g__Odoribacter","g__Fusicatenibacter","o__Burkholderiales","g__Clostridium","g__Bilophila","g__Akkermansia","g__Oscillibacter","g__Gemmiger","f__Ruminococcaceae","p__Firmicutes","g__Eubacterium","g__Dorea","g__Coprococcus","g__Escherichia","g__Lachnoclostridium","g__Collinsella","g__Flavonifractor","g__Intestinimonas","f__Bacteroidaceae","g__Dakarella","g__Butyricimonas","k__Bacteria","g__Lactobacillus","g__Dialister","g__Parasutterella","g__Prevotellamassilia","g__Subdoligranulum","g__Pseudoflavonifractor","g__Anaerotruncus","f__Enterobacteriaceae","g__Mediterranea","g__Streptococcus","g__Phascolarctobacterium","g__Adlercreutzia","g__Eggerthella","g__Tyzzerella","g__Hungatella","g__Ruthenibacterium","g__Angelakisella","g__Enterococcus","g__Holdemania","g__Haemophilus","g__Cellulomonas","g__Butyrivibrio","g__Butyricicoccus","g__Provencibacterium","g__Anaeromassilibacillus","g__Negativibacillus","g__Clostridioides","g__Tannerella","f__Prevotellaceae","g__Acidaminococcus","p__Bacteroidetes","g__Desulfovibrio","g__Eisenbergiella","g__Campylobacter","g__Gordonibacter","g__Neglecta","f__Erysipelotrichaceae","g__Emergencia","g__Anaerostipes","g__Faecalitalea","g__Phocea","f__Comamonadaceae"
"MCT.f.0399",0.150908798455847,0.0730255750361911,0.0192697442496381,0.653466302074956,0.0303361750040212,0.00958661733955284,0.015956248994692,0.00254141869068683,0.00369953353707576,0.00209104069486891,3.2169856844137e-05,0.000160849284220685,0.00215538040855718,0.00312047611388129,0.000386038282129645,0.00119028470323307,0.000128679427376548,0.00209104069486891,0.00202670098118063,0.000289528711597233,0.000128679427376548,0.000418208138973782,0.000386038282129645,6.43397136882741e-05,0.000707736850571015,0.000353868425285507,0.000579057423194467,0.000611227280038604,0.000804246421103426,0.000514717709506193,0.00324915554125784,0.00032169856844137,0.000514717709506193,9.65095705324111e-05,6.43397136882741e-05,0.00215538040855718,0.00212321055171304,0.000160849284220685,0.00225188997908959,0.000225188997908959,0,6.43397136882741e-05,0.0069486890783336,3.2169856844137e-05,0,6.43397136882741e-05,0.000514717709506193,3.2169856844137e-05,0,0,3.2169856844137e-05,0.000353868425285507,0.000225188997908959,3.2169856844137e-05,0,0,0.000643397136882741,6.43397136882741e-05,9.65095705324111e-05,0.00125462441692134,0,3.2169856844137e-05,0,3.2169856844137e-05,0,3.2169856844137e-05,0,0.000932925848479974,0,0.00032169856844137,0,0,0,0,0,3.2169856844137e-05,3.2169856844137e-05,3.2169856844137e-05,0,0,0
"MCT.f.0400",0.169274445459364,0.0646362641947743,0.0259847536565288,0.61978867124508,0.0288575391589702,0.0105946299491413,0.0260016689784273,0.00272618604598712,0.00385669339287527,0.00312651533092008,0,0.000208622303415767,0.00217925730459984,0.00411606166198676,0.00167743608827543,0.00511970409463559,6.48420672778736e-05,0.00498438151944698,0.0015787633772004,0.000200164642466479,0.000225537625314343,0.00137577951441749,0,0.000132503354872177,0.00051591731790656,0.000405967725565818,0.000614590028981585,0.000467990572527262,0.00051591731790656,0.000284741251959358,0.00234559130326917,0.000183249320567904,0.000620228469614443,5.63844063285858e-05,7.89381688600201e-05,0.0012319992782796,0.00166333998669328,0.00132785276903819,0.00228074923599129,0.000109949592340742,1.69153218985757e-05,3.946908443001e-05,0.00615435795076514,5.63844063285858e-05,5.07459656957272e-05,4.51075250628686e-05,0.000335487217655085,4.51075250628686e-05,3.66498641135807e-05,0,0,0.000343944878604373,0.000149418676770752,1.9734542215005e-05,1.9734542215005e-05,2.81922031642929e-05,0.000121226473606459,7.32997282271615e-05,3.10114234807222e-05,0.00170562829143972,1.40961015821464e-05,2.25537625314343e-05,0,2.25537625314343e-05,2.81922031642929e-06,4.22883047464393e-05,6.20228469614443e-05,0.000569482503918716,5.63844063285858e-06,0.000307295014490792,2.81922031642929e-06,3.10114234807222e-05,8.45766094928787e-06,8.45766094928787e-05,2.81922031642929e-06,3.38306437971515e-05,5.63844063285858e-06,8.45766094928787e-05,0,1.12768812657172e-05,0
"MCT.f.0402",0.348141960501812,0.102194088299984,0.0538674350701602,0.320024216971806,0.0407703449385763,0.0153271973453294,0.0417206311739867,0.00524956509077533,0.00277422271950462,0.00537984626821063,7.66359867266471e-06,0.000145608374780629,0.0032800202319005,0.00469778598634347,0.00053645190708653,0.00802378781027995,8.42995853993118e-05,0.00617686053016776,0.00252132396330669,0.000942622636737759,0.000429161525669224,0.00758696268593806,7.66359867266471e-06,0.000329534742924583,0.00103458582080974,0.00108056741284572,0.000842995853993118,0.000950286235410424,0.000873650248683777,0.000467479519032547,0.00162468291860492,0.000383179933633235,0.00313441185711987,0.000314207545579253,0.000183926368143953,0.00092729543939243,0.00708882877221486,0.00168599170798624,0.00124916658364435,0.000191589966816618,7.66359867266471e-06,0.000145608374780629,0.00309609386375654,7.66359867266471e-05,0.000107290381417306,0.000114953980089971,0.000252898756197935,0.000137944776107965,0.000114953980089971,0,0,0.000774023465939136,0.000168599170798624,0.000145608374780629,0.000122617578762635,6.13087893813177e-05,0.000145608374780629,6.89723880539824e-05,4.59815920359883e-05,0.000850659452665783,7.66359867266471e-06,5.3645190708653e-05,7.66359867266471e-06,3.83179933633235e-05,3.06543946906588e-05,4.59815920359883e-05,0.000114953980089971,0.000298880348233924,0,0.000268225953543265,0,7.66359867266471e-05,0,0.000214580762834612,7.66359867266471e-06,6.13087893813177e-05,7.66359867266471e-06,3.06543946906588e-05,1.53271973453294e-05,3.06543946906588e-05,0
"MCT.f.0403",0.427793848198286,0.139729882704573,0.0516923159526702,0.210733549445067,0.0439628538382205,0.0184321384546892,0.0171211500902703,0.00700237812394433,0.00346763133933345,0.00493074804638125,6.71154452774217e-06,0.000149891161119575,0.00385242655892401,0.0101747015040571,0.00613658887986559,0.0145349682655803,0.000425064486757004,0.00941405979091302,0.00276963070844827,0.00222152123868266,0.00117228311084563,0.00136468072064091,0,0.000346763133933345,0.000610750552024537,0.000892635422189709,0.00117004592933638,0.00129085373083574,0.00123044983008606,0.000628648004098517,8.27757158421534e-05,0.000545872288256363,0.000733795535033144,0.000295307959220655,0.000400455490155283,0.000644308274663248,0.00261973954732869,0.00393072791174766,0.000964225230485625,0.000259513055072697,4.47436301849478e-06,0.000380320856572056,0.0022282327832104,0.000118570619990112,0.000114096256971617,0.000172262976212049,6.71154452774217e-05,0.000161077068665812,0.000152128342628822,0,0,0.000161077068665812,0.000140942435082586,0.000129756527536349,8.50128973514008e-05,0.00010291034942538,0.000178974520739791,0.000107384712443875,2.68461781109687e-05,0.000467570935432704,3.13205411294635e-05,8.0538534332906e-05,4.47436301849478e-06,6.48782637681743e-05,3.13205411294635e-05,0.000114096256971617,0.000156602705647317,0.000246089966017213,0,0.000228192513943234,0,0.000125282164517854,4.92179932034426e-05,9.61988048976378e-05,0,8.0538534332906e-05,1.78974520739791e-05,6.48782637681743e-05,1.56602705647317e-05,4.69808116941952e-05,1.11859075462369e-05
"MCT.f.0404",0.285295449156014,0.0613749541897514,0.0396231702847781,0.492659581348223,0.0339750361092548,0.009377627352491,0.0138616422704637,0.00463491926617371,0.00612240498415504,0.0028887403798478,4.31155280574299e-05,0.00017246211222972,0.00142281242589519,0.00681225343307392,0.00135813913380904,0.00243602733524479,0.000495828572660444,0.00575592299566689,0.00271627826761808,0.00116411925755061,0.000517386336689159,0.00217733416690021,8.62310561148598e-05,0.000194019876258434,0.000754521741005023,0.000517386336689159,0.00103477267337832,0.00120723478560804,0.000776079505033738,0.000344924224459439,0.000560501864746588,0.000215577640287149,0.000603617392804018,8.62310561148598e-05,0.000301808696402009,0.0012934658417229,0.00206954534675663,0.00239291180718736,0.00217733416690021,0.000517386336689159,0,0.00017246211222972,0.00482893914243215,8.62310561148598e-05,0.000107788820143575,0.000107788820143575,0.00012934658417229,6.46732920861448e-05,0.000452713044603014,0,0,8.62310561148598e-05,0.000237135404315864,6.46732920861448e-05,4.31155280574299e-05,8.62310561148598e-05,0.000237135404315864,0.00012934658417229,4.31155280574299e-05,0.00131502360575161,4.31155280574299e-05,6.46732920861448e-05,0,2.15577640287149e-05,0,0.00012934658417229,0.000150904348201005,0.000625175156832733,0,0.000280250932373294,0,0.000107788820143575,4.31155280574299e-05,0.000150904348201005,0,8.62310561148598e-05,0,6.46732920861448e-05,0,0,2.15577640287149e-05
"MCT.f.0405",0.41832044225984,0.0513022114743104,0.0429739417616497,0.284745922982767,0.0346036454566627,0.0164464064636899,0.0174532935715074,0.0101861953150856,0.00830375420047035,0.00994979573325021,4.02754843126989e-05,0.000178613017386751,0.00502392889100578,0.00686084119726757,0.00117849569314984,0.00864522026312149,0.000593625616608909,0.00925635695986636,0.00502217778299219,0.00737566695326468,0.00212584512850506,0.0092791213640431,6.47909965030373e-05,0.000569110104418571,0.00130282436211513,0.00141489527498525,0.00201377421563494,0.00199451202748539,0.00333410965788603,0.00118374901719063,0.00399602848702517,0.000586621184554527,0.00217487615288574,0.000479803595725195,0.00100688710781747,0.000830025198444316,0.0104628703812337,0.00516051531606624,0.00129581993006075,0.000824771874403529,7.00443205438241e-06,0.00154272615997773,0.00317300772063523,0.000201377421563494,0.000292435038270466,0.000252159553957767,0.00102089597192624,0.000117324236910905,0.000197875205536303,0,0,0.000441279219426092,0.00033446163059676,9.45598327341625e-05,0.000140088641087648,0.000154097505196413,0.000243404013889789,0.00020312852957709,5.25332404078681e-06,0.000744220905778131,2.80177282175296e-05,0.000101564264788545,3.32710522583164e-05,0.000110319804856523,4.90310243806769e-05,0.00021888850169945,0.000197875205536303,0.000299439470324848,0,0.000236399581835406,0,0.00024690622991698,1.92621881495516e-05,0.000315199442447208,3.50221602719121e-06,0.000182115233413943,1.7511080135956e-05,7.52976445846109e-05,2.10132961631472e-05,8.58042926661845e-05,3.15199442447208e-05
"MCT.f.0406",0.510993866419408,0.177773714842917,0.0319085491404716,0.0968748775678111,0.0600951597386372,0.0375632838380804,0.00450550455121257,0.00579403532141442,0.00300366970080838,0.00206774363461446,2.61188669635511e-05,0.00012624119032383,0.00305590743473548,0.0123063394843265,0.000417901871416818,0.00274248103117287,0.000496258472307471,0.00740034563967282,0.00232457915975605,0.00497129101206256,0.000626852807125227,0.00837980315080598,0,0.000478845894331771,0.000996870089108868,0.000526730483764948,0.000896747765748588,0.00120582102481728,0.00107957983449345,0.000452727027368219,0.00106652040101167,0.000635559096113077,0.00093157292169999,0.000879335187772888,0.000213304080202334,0.000774859719918683,0.00175431723105185,0.00816649907060365,0.000535436772752798,0.000143653768299531,8.70628898785037e-06,0.000962044933157466,0.000996870089108868,7.40034563967282e-05,6.9650311902803e-05,0.000161066346275232,0.000222010369190185,0.000200244646720559,0.000161066346275232,0,0,0.000426608160404668,0.00011753490133598,4.78845894331771e-05,4.78845894331771e-05,4.35314449392519e-05,9.57691788663541e-05,6.9650311902803e-05,0,0.000269894958623362,8.70628898785037e-06,0.000174125779757007,4.35314449392519e-06,2.17657224696259e-05,8.70628898785037e-06,8.70628898785037e-05,0.000148006912793456,0.00011753490133598,4.35314449392519e-06,0.000322132692550464,0,5.65908784210274e-05,3.91783004453267e-05,0.000365664137489716,4.35314449392519e-06,3.48251559514015e-05,1.30594334817756e-05,6.09440229149526e-05,0,0.000143653768299531,0.000217657224696259
"MCT.f.0407",0.361939606034094,0.0686258914605371,0.0132028950926589,0.426845002960489,0.0379914631883136,0.0183506102141273,0.00762215329144463,0.00386189100099861,0.00256722960135034,0.00251420592627942,0,0.00021651333987292,0.0107814805977536,0.00423305672649505,9.72100709633518e-05,0.00718470797210955,0.000238606537819136,0.00291630212890055,0.00427282448279824,0.00044628259851357,0.0010516362222399,0.00228885530722801,0,6.18609542494057e-05,0.000587679065369354,0.000212094700283677,0.000821866963599247,0.00207676060694433,0.00241257721572682,0.00101186846593671,0.000313723410836272,0.000318142050425515,0.000950007511687302,3.09304771247028e-05,0.000106047350141838,0.00139187147061163,0.000795355126063788,0.00165698984596622,0.00126373092252357,0.000318142050425515,1.32559187677298e-05,0.000106047350141838,0.00459980381240224,7.06982334278922e-05,2.20931979462163e-05,0.000101628710552595,7.95355126063787e-05,0.000110465989731082,2.65118375354596e-05,4.41863958924326e-06,0,0.000136977827266541,5.74423146601624e-05,1.76745583569731e-05,2.20931979462163e-05,1.32559187677298e-05,0.000159071025212757,3.53491167139461e-05,9.27914313741085e-05,0.0012151258870419,1.32559187677298e-05,9.72100709633518e-05,8.83727917848653e-06,6.18609542494057e-05,4.41863958924326e-06,0.000106047350141838,0.000132559187677298,0.000415352121388867,4.41863958924326e-06,5.74423146601624e-05,0,3.53491167139461e-05,3.53491167139461e-05,0.000132559187677298,8.83727917848653e-06,1.32559187677298e-05,2.20931979462163e-05,0.000273955654533082,1.76745583569731e-05,1.32559187677298e-05,8.3954152195622e-05
"MCT.f.0408",0.201048694865473,0.0160468578442928,0.0240469258034578,0.66495069774949,0.0258181115422271,0.00381845558550006,0.0103552777724685,0.00471679079832905,0.00433239677109017,0.00379721834642609,2.12372390739714e-06,0.000307939966572586,0.00555353801784353,0.00124450220973473,0.00017839280822136,0.0030454200832075,0.000125299710536431,0.000819757428255297,0.0017095977454547,0.000244228249350671,0.000469342983534769,0.000462971811812577,4.24744781479429e-06,7.43303367589e-05,0.000567034283275037,0.000344043272998337,0.000792149017459134,0.00216619838554509,0.00167774188684374,0.000615879933145171,7.64540606662971e-05,0.000212372390739714,0.00116167697734624,5.30930976849286e-05,7.00828889441057e-05,0.00146536949610403,0.00131033765086404,0.000567034283275037,0.0030475438071149,4.67219259627371e-05,1.69897912591771e-05,4.67219259627371e-05,0.00770062288822204,7.43303367589e-05,3.39795825183543e-05,6.37117172219143e-05,2.973213470356e-05,8.70726802032829e-05,4.67219259627371e-05,0,0,4.88456498701343e-05,8.28252323884886e-05,1.69897912591771e-05,2.33609629813686e-05,2.33609629813686e-05,0.000216619838554509,2.33609629813686e-05,0.000159279293054786,0.00183065000817634,2.76084107961629e-05,4.88456498701343e-05,4.24744781479429e-06,6.37117172219143e-05,4.24744781479429e-06,0.000106186195369857,8.49489562958857e-05,0.000768788054477766,2.12372390739714e-06,0.000276084107961629,0,2.33609629813686e-05,1.69897912591771e-05,5.946426940712e-05,0,3.61033064257514e-05,4.24744781479429e-06,0.000337672101276146,8.49489562958857e-06,4.24744781479429e-06,0.000250599421072863
"MCT.f.0410",0.664770881900789,0.0617308899843381,0.0254740063369252,0.000205697458734203,0.0525899836163779,0.0527126803461491,0.0042799506326099,0.0100539143865524,0.0151061326712522,0.0121072802465483,0,0.0361450130996803,0.00762163215520415,0.000101044365693994,4.3304728154569e-05,0.00744480451523966,3.60872734621408e-05,0.0067122328639582,0.00393712153471957,0.00787063434209292,0.00439542990768875,0.00450369172807518,7.21745469242817e-06,0.00154092657683341,0.00259106623458171,0.000830007289629239,0.00122335857036657,0.00226267204607623,0.00114757529609608,4.3304728154569e-05,4.69134555007831e-05,0.000472743282354045,0.00320454988343811,0.000241784732196344,0.000259828368927414,0.000649570922318535,0,0.000263437096273628,0.000364481461967623,2.16523640772845e-05,0.00269932805496814,0.000920225473284591,0.000115479275078851,0.000155175275887206,9.02181836553521e-05,0.000147957821194777,2.52610914234986e-05,0.000162392730579634,0.000577396375394253,0,0,5.77396375394253e-05,0.000104653093040208,4.69134555007831e-05,9.02181836553521e-05,3.24785461159268e-05,0.000184045094656918,0.000104653093040208,7.57832742704958e-05,0,5.05221828469972e-05,3.60872734621408e-06,1.08261820386423e-05,0.000111870547732637,2.52610914234986e-05,0.000241784732196344,2.88698187697127e-05,7.21745469242817e-06,0.000328394188505482,0.000122696729771279,0,1.80436367310704e-05,3.24785461159268e-05,7.21745469242817e-06,2.16523640772845e-05,2.88698187697127e-05,9.02181836553521e-05,0.000151566548540992,2.88698187697127e-05,7.93920016167098e-05,7.21745469242817e-06
"MCT.f.0411",0.698099036353609,0.0496359650459928,0.0228523046308794,0.000185689698656105,0.050939950168645,0.0419838865685375,0.00223104787191291,0.00663078513484675,0.010381994196504,0.00337290094424598,0,0.0590493241726415,0.0060778732709379,7.34444330505492e-05,6.0972736872154e-05,0.0102143191701056,1.80146722576819e-05,0.00688437629047412,0.00260935598932423,0.0044801104160835,0.00250126795577814,0.00448288190412314,1.38574401982168e-06,0.00275070187934604,0.00161300603907244,0.000688714777851376,0.000878561708566947,0.00109612351967895,0.000751073258743352,3.46436004955421e-05,9.70020813875178e-06,0.000424037670065435,0.00218531831925879,0.000291006244162553,0.000292391988182375,0.000654071177355834,0,0.00027160582788505,0.000194004162775036,1.52431842180385e-05,0.00129982789059274,0.000665157129514408,0.00013996014600199,0.000178760978556997,6.92872009910841e-05,0.000119173985704665,1.52431842180385e-05,0.000127488449823595,0.000345050260935599,0,0,3.74150885351854e-05,8.7301873248766e-05,3.0486368436077e-05,9.28448493280527e-05,2.91006244162553e-05,0.00013996014600199,4.29580646144722e-05,4.15723205946505e-06,0,2.35576483369686e-05,4.15723205946505e-06,2.77148803964337e-06,9.83878254073395e-05,1.24716961783951e-05,0.000135802913942525,2.6329136376612e-05,5.54297607928673e-06,0.00088964766072552,2.77148803964336e-05,0,2.07861602973252e-05,1.10859521585735e-05,8.31446411893009e-06,1.66289282378602e-05,4.29580646144722e-05,6.79014569712624e-05,0.000169060770418245,3.0486368436077e-05,6.23584808919757e-05,2.77148803964337e-06
"MCT.f.0412",0.605939031726777,0.0370937996193181,0.0373226032328373,0.00019724449441305,0.0429065948696707,0.0326321291556949,0.00589761038295019,0.0164639979486573,0.0260481079321873,0.0037772320680099,0,0.044271526771009,0.0154560785822066,6.70631281004369e-05,0.000136098701145004,0.0261723719636676,2.56417842736965e-05,0.00728029428878566,0.0101008905588923,0.0208014043808002,0.00623884335828476,0.0147440259573755,7.88977977652199e-06,0.0064873714212452,0.00360760180281468,0.00231170547452094,0.00246358373521899,0.00290935629259248,0.00215588232393463,0.000104539582038916,5.91733483239149e-06,0.00102961626083612,0.00895884493624072,0.000443800112429362,0.000562146809077192,0.000473386786591319,0,0.000487193901200233,0.000508890795585668,4.53662337150014e-05,0.0035701253488762,0.00259179265658747,0.000136098701145004,0.000392516543881969,0.000171602710139353,0.00035898497983175,7.88977977652199e-06,0.000114401806759569,0.00114796295748395,0,0,0.000130181366312613,0.000175547600027614,0.00012031914159196,0.000282059627010661,8.87600224858724e-05,0.000376736984328925,8.28426876534809e-05,7.88977977652199e-06,0,4.53662337150014e-05,2.56417842736965e-05,9.86222472065248e-06,0.000165685375306962,6.90355730445674e-05,0.000402378768602621,2.7614229217827e-05,1.38071146089135e-05,0.00225253212619703,0.000106512026983047,0,8.08702427093504e-05,2.95866741619575e-05,2.56417842736965e-05,3.94488988826099e-05,0.000130181366312613,7.88977977652199e-05,0.000331370750613923,9.66498022623944e-05,0.00015976804047457,1.77520044971745e-05
"MCT.f.0414",0.644940933221149,0.0735514395994552,0.101390738721471,0.000145261640739665,0.0499586853255559,0.0343157044812273,0.00370888812589845,0.00867985466289867,0.00630095948143481,0.00609155633699191,0,0.0190745512924513,0.00462007478144726,8.67796814808387e-05,3.96168111108177e-05,0.0107210636925132,3.39572666664151e-05,0.00577650836292017,0.00172238802591317,0.00350325801108516,0.00420126849256147,0.001354517637027,5.65954444440252e-06,0.00251095121849992,0.00231664019257543,0.00169597681850596,0.00172616105554277,0.000796109251845955,0.00062820943332868,2.64112074072118e-05,2.64112074072118e-05,0.00083006651851237,0.00210157750368814,0.000284863737034927,0.000367870388886164,0.000720648659253921,0,0.000186764966665283,0.000311274944442139,1.1319088888805e-05,0.000352778270367757,0.000488607337033418,0.000107531344443648,0.000213176174072495,8.48931666660378e-05,0.000264112074072118,1.1319088888805e-05,0.000162240274072872,0.00011130437407325,0,0,5.84819592588261e-05,0.000109417859258449,0.000115077403702851,0.000118850433332453,7.54605925920336e-05,0.00026977161851652,9.99852851844446e-05,1.88651481480084e-06,0,9.4325740740042e-06,1.50921185184067e-05,7.54605925920336e-06,5.65954444440252e-05,2.07516629628092e-05,0.000149034670369266,2.64112074072118e-05,1.50921185184067e-05,0.00166390606665434,0.000105644829628847,0,3.01842370368135e-05,3.5843781481216e-05,9.4325740740042e-06,5.65954444440252e-06,0.00011130437407325,5.84819592588261e-05,3.01842370368135e-05,1.88651481480084e-05,0.000216949203702097,3.77302962960168e-06
"MCT.f.0415",0.471590068015551,0.146393150140628,0.206485239924271,0.00012076071459179,0.0489197759304418,0.0317561724307184,0.00357997086160822,0.0101283179980211,0.00790787905230108,0.00595233457729854,0,0.0134862449650573,0.0037474776592678,0.000136342742281053,4.28505761454738e-05,0.0100737809011087,4.67460830677896e-05,0.00483432409059391,0.0021697973557299,0.00112190599362695,0.00538748607356275,0.00117254758361706,0,0.00362282143775369,0.00339298652933706,0.0026878997763979,0.00213473779342906,0.000654445162949055,0.000814160946764002,1.16865207669474e-05,0,0.00126603974975264,0.00347089666778338,0.000229834908416632,0.000257103456872843,0.000740146315240002,3.8955069223158e-06,0.00012076071459179,0.000296058526096001,1.16865207669474e-05,0.000467460830677896,0.000124656221514106,7.40146315240002e-05,0.000260998963795159,0.000159715783814948,0.000370073157620001,0,0.000105178686902527,0.000101283179980211,0,0,5.06415899901054e-05,0.000183088825348843,0.000124656221514106,0.00019477534611579,8.95966592132634e-05,0.000346700116086106,0.000109074193824842,2.33730415338948e-05,0,2.72685484562106e-05,1.9477534611579e-05,3.8955069223158e-06,8.95966592132634e-05,1.9477534611579e-05,0.000167506797659579,3.8955069223158e-05,3.8955069223158e-06,0.00105568237594758,9.34921661355792e-05,0,2.33730415338948e-05,6.23281107570528e-05,7.7910138446316e-06,3.8955069223158e-06,0.000163611290737264,7.01191246016844e-05,2.33730415338948e-05,3.50595623008422e-05,0.000537579955279581,0
"MCT.f.0416",0.693017516767346,0.0704266400205902,0.0373537115259421,0.000128688437722366,0.0589430894308943,0.0411651602549545,0.00343295332394665,0.00533300025737688,0.00501127916307096,0.00610134592966041,1.13548621519735e-05,0.0340532315937685,0.00246400508697824,7.56990810131565e-05,9.84088053171034e-05,0.0074487895716946,2.64946783546048e-05,0.00525351622231306,0.0016426700579855,0.00452680504458676,0.00755098333106236,0.00206279995760851,0,0.00140421795279405,0.0011127764908934,0.000919743834309851,0.000749420902030249,0.000934883650512483,0.000575313015699989,3.02796324052626e-05,3.78495405065782e-06,0.000526108613041438,0.00182813280646773,0.000181677794431576,0.000283871553799337,0.000756990810131565,0,0.00017410788633026,0.000253591921394074,1.89247702532891e-05,0.000329291002407231,0.000454194486078939,0.000102193759367761,9.84088053171034e-05,6.05592648105252e-05,0.000143828253924997,0,0.00017410788633026,4.16344945572361e-05,0,0,4.16344945572361e-05,6.4344218861183e-05,5.29893567092096e-05,0.000105978713418419,6.4344218861183e-05,0.000147613207975655,4.54194486078939e-05,3.78495405065782e-06,0,7.56990810131565e-06,0,0,8.705394316513e-05,2.64946783546048e-05,0.00012111852962105,1.89247702532891e-05,7.56990810131565e-06,0.00151776657431379,0.000113548621519735,0,1.13548621519735e-05,2.2709724303947e-05,3.78495405065782e-06,7.56990810131565e-06,3.40645864559204e-05,6.05592648105252e-05,1.13548621519735e-05,7.56990810131565e-06,0.000124903483671708,3.78495405065782e-06
"MCT.f.0086",0.629825043672575,0.103907476212856,0.067204777824086,0.000195085615982832,0.0581199953888854,0.0383032871926293,0.00404359276764416,0.00739108458734958,0.00664399535341533,0.00467540413758856,0,0.033738727155031,0.00422981085562778,0.000113060981990051,4.87714039957081e-05,0.0077590869993172,4.87714039957081e-05,0.00619396830745493,0.00219249629780706,0.00398152007164963,0.00344946839169645,0.0010818384159048,0,0.00146979276587066,0.00119489939789485,0.00137224995787924,0.00120820068989368,0.00091557226591943,0.000727137295936012,2.88194659974639e-05,1.55181739986344e-05,0.00077590869993172,0.00180897571184081,0.000192868733983028,0.000312580361972493,0.000826896985927233,4.43376399960983e-06,0.000212820671981272,0.000352484237968981,2.21688199980491e-06,0.000625160723944986,0.000427858225962348,9.08921619920015e-05,0.000146314211987124,5.54220499951229e-05,0.000137446683987905,1.33012919988295e-05,0.000177350559984393,0.00133012919988295,0,0,5.98558139947327e-05,8.86752799921966e-05,5.54220499951229e-05,0.000128579155988685,5.32051679953179e-05,0.000206170025981857,7.98077519929769e-05,4.87714039957081e-05,4.43376399960983e-06,1.55181739986344e-05,2.43857019978541e-05,4.43376399960983e-06,6.87233419939523e-05,2.88194659974639e-05,0.00011749474598966,2.21688199980491e-05,1.55181739986344e-05,0.000875668389922941,0.000106410335990636,0,3.32532299970737e-05,4.65545219959032e-05,4.43376399960983e-06,1.55181739986344e-05,6.42895779943425e-05,6.20726959945376e-05,1.99519379982442e-05,1.99519379982442e-05,0.000157398621986149,0
"MCT.f.0418",0.652918482933215,0.037714981876936,0.0238040721812047,0.00019440712307699,0.0454826264834344,0.040229314002065,0.00694249437299383,0.0101178107165847,0.0200455344683829,0.0142435618841074,4.32015829059977e-06,0.0348291161388153,0.00779356555624198,6.48023743589965e-05,6.91225326495963e-05,0.0106491901863284,2.59209497435986e-05,0.00587541527521568,0.0055600437200019,0.022538265802059,0.0056421267275233,0.0163820402379543,0,0.00271305940649665,0.00138245065299193,0.0019008696478639,0.00155093682632532,0.00319259697675323,0.0018101463237613,0.000103683798974394,0.000103683798974394,0.000885632449572952,0.00419487370017237,0.000604822160683967,0.000591861685812168,0.000864031658119954,0,0.000211687756239389,0.000475217411965974,3.88814246153979e-05,0.00631607142085686,0.00316235586871903,9.93636406837946e-05,0.000384494087863379,0.000120964432136793,0.000298090922051384,0.000103683798974394,0.000125284590427393,0.00116212258017134,8.64031658119954e-06,0,9.50434823931949e-05,0.00018144664820519,0.000129604748717993,0.000254889339145386,7.34426909401961e-05,0.000228968389401788,6.91225326495963e-05,5.18418994871972e-05,0,2.59209497435986e-05,2.16007914529988e-05,0,0.000159845856752191,8.64031658119954e-06,0.000315371555213783,2.59209497435986e-05,0,0.00403502784342018,2.16007914529988e-05,0,9.07233241025951e-05,3.88814246153979e-05,8.64031658119954e-06,8.64031658119954e-06,6.48023743589965e-05,0.000116644273846194,0.000138245065299193,6.48023743589965e-05,0.000228968389401788,8.64031658119954e-06
